Operateur;x;y;2G;3G;4G
20810;2.356;45.79;1;1;0
20815;2.356;45.79;0;1;0
20820;2.319;48.836;1;1;1
20815;2.304;49.925;0;1;1
20801;2.318;48.872;0;0;0
20810;2.318;48.89;1;1;1
20820;2.319;48.842;1;1;1
20801;2.319;48.842;1;1;1
20810;2.318;48.878;1;0;0
20815;2.319;48.836;0;1;1
20815;2.32;48.793;0;1;1
20801;2.319;48.878;0;1;0
20801;2.318;48.896;0;1;0
20820;2.318;48.92;1;1;1
20810;2.312;49.358;0;1;0
20820;2.319;48.861;1;1;1
20810;2.318;48.92;1;1;1
20801;2.319;48.818;0;0;0
20820;2.319;48.846;1;0;1
20801;2.305;49.885;1;1;1
20801;2.312;49.358;1;1;0
20801;2.318;48.92;0;1;1
20801;2.319;48.873;0;0;0
20810;2.375;44.202;1;1;1
20820;2.317;49.007;1;1;1
20820;2.319;48.902;1;1;1
20801;2.318;48.944;0;0;0
20801;2.32;48.759;1;1;1
20810;2.319;48.884;1;1;1
20801;2.319;48.905;0;0;0
20810;2.319;48.891;1;1;1
20810;2.32;48.793;1;1;1
20801;2.319;48.864;0;1;0
20820;2.32;48.816;1;1;1
20801;2.319;48.872;0;0;0
20815;2.32;48.831;0;1;1
20801;2.32;48.84;0;0;0
20810;2.32;48.816;1;1;1
20801;2.32;48.831;1;1;1
20820;2.319;48.896;1;1;1
20801;2.386;43.19;1;1;0
20820;2.319;48.905;1;0;0
20801;2.32;48.843;0;1;0
20820;2.32;48.847;1;1;0
20810;2.32;48.84;1;1;1
20810;2.32;48.854;0;1;0
20801;2.32;48.847;0;0;0
20810;2.32;48.842;1;1;0
20820;2.32;48.861;1;0;0
20820;2.32;48.841;1;1;1
20820;2.32;48.826;1;1;1
20820;2.319;48.887;1;1;1
20815;2.386;43.19;0;1;1
20810;2.319;48.905;0;1;1
20801;2.32;48.861;0;0;0
20801;2.32;48.856;0;0;0
20801;2.32;48.861;1;1;1
20810;2.32;48.861;1;0;0
20810;2.321;48.82;1;1;1
20810;2.32;48.854;1;1;0
20820;2.32;48.861;1;1;1
20820;2.32;48.883;1;1;1
20815;2.321;48.759;0;1;1
20810;2.321;48.759;1;1;1
20801;2.32;48.873;0;1;1
20820;2.321;48.823;1;1;1
20820;2.32;48.89;1;1;1
20820;2.321;48.8;1;1;1
20801;2.32;48.841;0;0;0
20801;2.32;48.854;0;0;0
20820;2.32;48.833;1;1;1
20810;2.32;48.844;0;1;1
20810;2.323;48.621;1;1;1
20820;2.32;48.831;1;1;1
20801;2.32;48.848;0;0;0
20815;2.32;48.873;0;1;0
20810;2.32;48.883;1;1;1
20801;2.32;48.858;0;1;0
20801;2.32;48.89;0;0;0
20820;2.32;48.871;1;1;1
20801;2.32;48.873;0;0;0
20815;2.32;48.882;0;1;1
20820;2.32;48.848;1;0;0
20810;2.32;48.86;1;1;1
20801;2.32;48.856;0;0;0
20801;2.319;48.968;1;1;1
20801;2.319;48.987;1;1;1
20801;2.32;48.846;0;1;1
20801;2.382;43.629;1;1;0
20801;2.32;48.877;0;0;0
20820;2.319;48.973;1;1;1
20810;2.32;48.856;1;1;1
20820;2.319;48.987;1;1;1
20801;2.323;48.622;1;1;1
20820;2.32;48.855;1;1;1
20801;2.318;49.02;1;1;1
20801;2.344;47.009;1;1;0
20801;2.321;48.848;0;0;0
20801;2.32;48.884;1;1;1
20815;2.319;48.973;0;1;1
20801;2.323;48.69;1;1;1
20815;2.32;48.871;0;1;1
20801;2.32;48.87;1;1;1
20810;2.319;48.987;1;1;1
20801;2.32;48.871;0;0;0
20810;2.321;48.841;1;1;0
20810;2.321;48.848;1;0;0
20820;2.32;48.86;1;1;1
20810;2.389;43.025;1;1;0
20810;2.321;48.846;1;0;0
20801;2.32;48.874;0;1;0
20810;2.319;48.973;1;1;1
20820;2.32;48.905;1;1;1
20810;2.307;49.887;1;1;1
20815;2.324;48.633;0;1;1
20801;2.32;48.894;1;0;0
20801;2.389;43.024;0;1;0
20815;2.389;43.024;0;1;0
20810;2.321;48.857;1;1;0
20810;2.32;48.878;0;1;1
20801;2.321;48.841;0;1;0
20801;2.321;48.867;0;1;0
20810;2.32;48.874;0;1;1
20801;2.32;48.882;0;0;0
20820;2.307;49.887;1;1;1
20820;2.321;48.841;1;1;1
20810;2.321;48.849;0;1;1
20815;2.322;48.765;0;1;1
20820;2.324;48.633;1;1;1
20801;2.321;48.878;1;1;1
20801;2.32;48.906;0;0;0
20815;2.32;48.886;0;1;0
20801;2.32;48.888;0;1;0
20815;2.321;48.871;0;1;1
20820;2.321;48.838;1;1;0
20801;2.321;48.843;0;1;0
20801;2.292;51.006;1;1;1
20820;2.323;48.69;1;1;1
20810;2.321;48.839;1;1;1
20801;2.321;48.837;1;1;0
20820;2.32;48.906;1;0;0
20810;2.321;48.838;0;1;0
20820;2.321;48.903;1;1;0
20820;2.362;45.555;1;1;1
20820;2.321;48.882;1;0;0
20810;2.321;48.877;1;1;0
20801;2.296;50.73;0;1;1
20820;2.323;48.744;1;1;1
20810;2.321;48.841;1;0;0
20810;2.323;48.744;1;1;0
20801;2.362;45.555;1;0;0
20801;2.322;48.826;1;1;1
20820;2.321;48.867;1;1;1
20801;2.321;48.842;0;0;0
20810;2.321;48.871;1;0;0
20801;2.322;48.842;0;0;0
20815;2.322;48.843;0;1;1
20820;2.322;48.843;1;1;1
20820;2.322;48.79;1;1;1
20810;2.362;45.555;1;1;1
20810;2.322;48.826;1;1;1
20810;2.321;48.867;1;1;0
20801;2.321;48.871;0;1;0
20810;2.321;48.906;0;1;1
20810;2.321;48.897;1;1;1
20810;2.321;48.876;0;1;1
20801;2.322;48.838;0;0;0
20801;2.321;48.868;1;1;1
20810;2.321;48.895;1;1;1
20810;2.321;48.904;1;1;0
20820;2.321;48.889;1;1;1
20810;2.308;49.903;0;1;0
20810;2.322;48.838;1;0;0
20810;2.321;48.93;1;1;1
20815;2.322;48.868;0;1;1
20820;2.322;48.868;1;1;1
20810;2.322;48.874;0;1;0
20820;2.384;43.571;1;1;0
20810;2.384;43.571;1;1;0
20815;2.384;43.571;0;1;0
20810;2.322;48.839;1;1;1
20801;2.322;48.841;0;0;0
20801;2.322;48.842;0;0;0
20810;2.322;48.874;1;0;0
20801;2.322;48.876;0;1;1
20801;2.384;43.571;0;1;0
20801;2.345;47.045;1;1;0
20810;2.322;48.868;1;1;1
20801;2.321;48.895;1;1;1
20801;2.322;48.857;0;1;0
20801;2.322;48.838;0;0;0
20815;2.321;48.894;0;1;1
20820;2.322;48.838;1;0;0
20810;2.322;48.878;1;0;0
20815;2.322;48.889;0;1;1
20801;2.322;48.842;0;0;0
20801;2.322;48.858;0;0;0
20820;2.322;48.894;1;1;1
20801;2.323;48.798;1;1;1
20820;2.322;48.869;0;1;1
20815;2.322;48.876;0;1;1
20810;2.322;48.878;1;0;0
20810;2.323;48.765;1;1;1
20820;2.322;48.866;1;1;1
20801;2.322;48.86;0;0;0
20820;2.322;48.866;1;0;0
20801;2.322;48.889;0;1;1
20810;2.322;48.842;1;1;0
20820;2.322;48.878;1;1;1
20820;2.322;48.882;1;1;1
20810;2.322;48.882;1;0;0
20820;2.322;48.859;1;1;1
20801;2.322;48.87;0;1;0
20820;2.322;48.843;1;1;1
20820;2.393;42.732;1;1;0
20815;2.393;42.732;0;1;0
20810;2.393;42.732;1;1;0
20820;2.38;44.038;1;1;0
20801;2.38;44.038;1;1;0
20810;2.38;44.038;1;1;0
20815;2.38;44.038;0;1;0
20801;2.393;42.732;0;1;0
20801;2.323;48.828;1;1;1
20810;2.322;48.843;1;1;1
20810;2.322;48.876;0;1;0
20820;2.308;49.909;1;1;1
20801;2.323;48.836;0;1;1
20810;2.323;48.846;1;0;0
20801;2.323;48.84;0;1;0
20820;2.378;44.185;1;1;0
20810;2.322;48.866;0;1;0
20820;2.301;50.431;1;1;1
20810;2.301;50.431;1;1;1
20810;2.322;48.866;1;1;1
20820;2.323;48.852;1;1;1
20801;2.301;50.43;0;1;0
20810;2.324;48.777;1;1;1
20820;2.299;50.629;1;1;1
20810;2.299;50.629;1;1;1
20820;2.323;48.858;1;0;0
20801;2.322;48.878;0;0;0
20815;2.378;44.185;0;1;1
20801;2.323;48.849;0;1;0
20810;2.323;48.858;1;0;0
20801;2.322;48.901;0;0;0
20820;2.294;50.998;1;1;1
20820;2.323;48.878;1;0;0
20815;2.323;48.834;0;1;1
20810;2.323;48.843;1;0;0
20815;2.323;48.85;0;1;1
20801;2.323;48.875;0;0;0
20801;2.323;48.881;1;1;1
20810;2.309;49.909;1;1;1
20810;2.323;48.851;0;0;1
20801;2.323;48.85;1;1;1
20801;2.322;48.892;0;1;1
20810;2.323;48.841;1;0;0
20801;2.323;48.872;0;1;0
20801;2.322;48.951;1;1;1
20801;2.324;48.823;0;1;0
20801;2.323;48.861;0;0;0
20810;2.323;48.888;0;1;0
20801;2.322;48.911;1;1;1
20801;2.323;48.834;1;1;1
20820;2.323;48.901;0;1;1
20801;2.323;48.866;0;0;0
20820;2.322;48.951;1;1;1
20810;2.323;48.85;1;1;1
20820;2.323;48.834;1;1;1
20810;2.322;48.924;1;1;1
20820;2.324;48.819;0;1;1
20801;2.323;48.858;0;1;0
20810;2.294;51.013;1;1;1
20810;2.321;49.069;1;1;1
20820;2.323;48.871;0;1;1
20801;2.322;48.983;1;1;1
20820;2.294;51.013;1;1;1
20815;2.323;48.924;0;1;0
20801;2.323;48.87;0;1;0
20801;2.323;48.88;0;0;1
20801;2.323;48.925;1;1;1
20810;2.323;48.868;0;0;1
20810;2.295;50.999;1;1;1
20810;2.323;48.876;1;1;1
20810;2.326;48.64;1;1;1
20801;2.324;48.845;1;1;1
20820;2.326;48.64;1;1;1
20801;2.325;48.758;0;0;0
20801;2.324;48.851;0;0;0
20820;2.323;48.872;1;1;1
20820;2.298;50.742;1;1;1
20801;2.324;48.844;0;0;0
20820;2.327;48.606;1;1;1
20801;2.326;48.64;0;1;1
20820;2.323;48.879;1;1;1
20820;2.325;48.784;1;1;1
20820;2.325;48.795;1;1;1
20801;2.324;48.851;0;0;0
20820;2.324;48.817;1;1;1
20810;2.298;50.742;1;1;0
20801;2.324;48.875;0;0;0
20801;2.324;48.843;0;0;0
20820;2.324;48.86;1;0;0
20801;2.324;48.817;0;1;1
20820;2.324;48.875;1;0;0
20801;2.324;48.873;0;1;0
20810;2.324;48.876;0;1;1
20801;2.324;48.819;0;0;0
20820;2.324;48.866;1;1;1
20810;2.324;48.833;1;0;0
20801;2.325;48.805;1;1;1
20810;2.324;48.875;1;1;1
20815;2.325;48.818;0;1;1
20820;2.324;48.86;0;1;1
20801;2.324;48.843;0;1;0
20820;2.324;48.844;1;0;0
20820;2.324;48.844;1;0;0
20810;2.324;48.856;0;1;1
20820;2.324;48.87;1;1;0
20820;2.324;48.845;1;1;1
20810;2.324;48.871;0;1;0
20820;2.324;48.841;1;0;0
20801;2.324;48.871;0;0;0
20801;2.325;48.777;1;1;1
20820;2.324;48.849;1;1;1
20820;2.322;49.022;1;1;1
20810;2.324;48.869;1;1;1
20801;2.324;48.857;1;1;0
20820;2.301;50.576;1;1;1
20810;2.301;50.576;1;1;1
20801;2.325;48.841;1;0;0
20810;2.322;49.022;1;1;1
20810;2.325;48.823;1;0;0
20820;2.325;48.817;1;1;1
20801;2.322;49.043;0;1;1
20820;2.326;48.758;1;1;1
20801;2.325;48.823;0;1;0
20820;2.324;48.885;1;1;1
20801;2.325;48.822;0;0;0
20801;2.324;48.872;0;1;0
20820;2.322;49.07;1;1;1
20815;2.325;48.856;0;1;1
20810;2.324;48.871;0;1;1
20815;2.325;48.824;0;1;1
20801;2.325;48.86;0;0;0
20820;2.324;48.877;1;1;1
20810;2.325;48.82;1;1;1
20801;2.325;48.82;1;1;0
20810;2.325;48.849;0;1;1
20810;2.325;48.86;0;1;0
20820;2.325;48.824;1;1;1
20801;2.325;48.865;0;0;0
20810;2.325;48.871;0;1;0
20810;2.324;48.875;1;1;0
20810;2.326;48.757;1;1;0
20810;2.325;48.868;0;1;1
20810;2.325;48.803;1;1;1
20810;2.325;48.855;1;0;0
20810;2.325;48.871;1;0;0
20810;2.325;48.877;1;1;1
20801;2.325;48.867;0;0;0
20820;2.325;48.857;1;1;1
20820;2.325;48.868;1;1;1
20810;2.325;48.845;1;1;0
20820;2.325;48.869;1;0;0
20820;2.325;48.855;1;1;1
20801;2.325;48.884;0;1;1
20801;2.325;48.873;1;1;1
20820;2.325;48.876;1;0;1
20815;2.327;48.684;0;1;1
20820;2.325;48.869;1;1;1
20815;2.325;48.887;0;1;1
20820;2.327;48.707;1;1;1
20801;2.325;48.887;1;1;1
20801;2.325;48.853;0;1;0
20810;2.325;48.881;0;1;1
20820;2.325;48.823;1;0;0
20801;2.325;48.876;0;0;0
20801;2.326;48.814;0;0;0
20801;2.325;48.845;0;1;0
20801;2.325;48.841;1;1;1
20810;2.326;48.823;1;1;1
20820;2.325;48.855;1;0;0
20820;2.324;48.938;1;1;1
20801;2.326;48.826;1;0;0
20810;2.327;48.684;1;1;1
20820;2.325;48.866;1;1;1
20820;2.325;48.846;1;1;1
20820;2.325;48.846;1;0;0
20820;2.325;48.846;1;0;0
20801;2.325;48.855;0;0;0
20820;2.325;48.887;1;1;1
20810;2.325;48.897;1;1;0
20801;2.325;48.887;0;0;0
20810;2.326;48.84;1;0;0
20820;2.325;48.869;1;1;1
20815;2.326;48.828;0;1;1
20810;2.326;48.828;1;1;1
20801;2.323;49.022;1;1;1
20820;2.326;48.828;1;1;1
20801;2.326;48.846;0;0;0
20801;2.325;48.87;0;0;0
20820;2.325;48.887;1;0;0
20801;2.328;48.684;0;1;0
20810;2.325;48.865;1;0;0
20815;2.325;48.872;0;1;1
20801;2.324;48.995;1;1;1
20801;2.325;48.921;1;1;0
20815;2.312;49.876;0;1;1
20820;2.312;49.876;1;1;1
20801;2.326;48.855;1;1;1
20810;2.326;48.828;1;0;0
20810;2.312;49.876;1;1;1
20815;2.388;43.49;0;1;1
20801;2.326;48.865;0;0;0
20801;2.324;48.977;1;1;1
20801;2.326;48.859;0;1;0
20810;2.328;48.707;1;1;1
20810;2.325;48.886;1;0;0
20810;2.326;48.855;0;1;0
20820;2.323;49.062;1;1;1
20810;2.323;49.062;1;1;1
20801;2.325;48.93;1;1;1
20820;2.326;48.87;0;1;1
20801;2.326;48.88;0;0;0
20815;2.326;48.853;0;1;1
20810;2.326;48.87;0;1;1
20801;2.328;48.708;1;1;1
20801;2.326;48.87;0;0;0
20801;2.326;48.851;0;0;0
20815;2.326;48.881;0;1;1
20815;2.326;48.896;0;1;1
20820;2.344;47.391;1;1;0
20801;2.344;47.391;1;1;0
20810;2.344;47.391;1;1;0
20815;2.344;47.391;0;1;0
20820;2.347;47.144;1;1;1
20810;2.347;47.144;1;1;1
20815;2.347;47.144;0;1;1
20801;2.326;48.828;0;0;0
20810;2.326;48.842;0;1;0
20810;2.326;48.873;0;1;1
20815;2.322;49.157;0;1;1
20810;2.322;49.157;1;1;1
20820;2.322;49.157;1;1;1
20820;2.329;48.618;1;1;1
20810;2.327;48.827;0;0;1
20815;2.326;48.847;0;1;1
20820;2.326;48.873;1;1;1
20801;2.326;48.868;1;1;0
20801;2.326;48.875;0;0;0
20820;2.322;49.157;1;0;0
20801;2.322;49.157;1;1;1
20820;2.326;48.846;1;0;0
20810;2.326;48.876;1;1;1
20820;2.327;48.828;1;0;0
20810;2.326;48.846;1;0;0
20801;2.328;48.749;1;1;1
20810;2.327;48.81;1;1;1
20801;2.326;48.846;0;0;0
20810;2.326;48.875;0;1;0
20801;2.326;48.87;0;0;0
20820;2.326;48.875;1;0;1
20801;2.326;48.849;1;1;1
20810;2.326;48.891;1;1;1
20820;2.326;48.87;0;1;1
20810;2.326;48.868;1;0;0
20801;2.327;48.81;0;0;0
20820;2.326;48.877;1;1;1
20801;2.326;48.866;0;0;0
20820;2.327;48.851;1;0;0
20801;2.326;48.873;0;1;0
20801;2.327;48.858;0;0;0
20810;2.327;48.851;1;0;0
20810;2.326;48.879;1;0;0
20810;2.326;48.879;0;1;1
20801;2.327;48.817;0;0;0
20820;2.326;48.896;1;1;1
20801;2.327;48.851;0;0;0
20820;2.326;48.875;1;1;0
20801;2.326;48.879;0;0;0
20801;2.327;48.875;0;0;0
20801;2.326;48.883;0;0;0
20801;2.328;48.755;0;0;0
20820;2.326;48.879;1;0;0
20820;2.326;48.881;1;1;1
20801;2.327;48.876;0;0;0
20810;2.327;48.847;0;1;0
20801;2.327;48.866;1;1;0
20801;2.326;48.897;0;0;0
20820;2.327;48.866;1;1;1
20801;2.327;48.868;0;1;0
20801;2.327;48.817;0;0;0
20810;2.327;48.866;1;1;0
20801;2.327;48.876;1;1;1
20810;2.326;48.891;1;1;1
20801;2.326;48.89;0;1;1
20815;2.326;48.891;0;1;1
20801;2.327;48.829;0;1;0
20810;2.328;48.812;1;1;1
20801;2.328;48.811;0;0;0
20801;2.328;48.811;0;0;0
20810;2.327;48.848;1;0;0
20820;2.327;48.856;1;1;1
20801;2.327;48.845;0;0;0
20801;2.328;48.818;0;0;0
20801;2.327;48.848;0;0;0
20801;2.301;50.83;1;1;1
20801;2.327;48.884;0;0;0
20801;2.327;48.884;0;0;0
20810;2.327;48.883;1;0;0
20801;2.327;48.857;0;1;0
20820;2.327;48.848;1;0;0
20801;2.327;48.877;0;1;0
20801;2.328;48.822;0;0;0
20801;2.327;48.875;0;0;0
20810;2.327;48.859;0;1;0
20801;2.329;48.727;1;1;1
20801;2.312;50.002;1;1;1
20815;2.327;48.905;0;1;1
20820;2.328;48.819;1;1;1
20801;2.327;48.853;0;1;0
20820;2.327;48.883;1;0;0
20801;2.327;48.861;0;0;0
20810;2.394;43.08;1;1;0
20801;2.394;43.08;0;1;0
20815;2.394;43.08;0;1;0
20810;2.327;48.905;1;1;1
20801;2.327;48.906;1;1;1
20801;2.328;48.812;0;0;0
20820;2.327;48.872;1;1;0
20810;2.327;48.919;1;1;1
20801;2.327;48.872;0;0;0
20801;2.328;48.849;0;0;0
20801;2.393;43.227;1;1;1
20820;2.328;48.812;1;1;1
20810;2.327;48.865;1;1;0
20801;2.327;48.87;1;1;1
20801;2.327;48.892;0;0;0
20820;2.327;48.892;1;1;1
20815;2.328;48.795;0;1;1
20810;2.327;48.875;1;0;0
20801;2.328;48.811;0;0;0
20801;2.328;48.825;1;1;1
20801;2.328;48.871;0;0;0
20810;2.327;48.924;1;1;1
20801;2.328;48.859;0;0;0
20810;2.327;48.897;1;1;1
20801;2.328;48.865;0;0;0
20810;2.328;48.874;0;1;0
20801;2.328;48.867;0;0;0
20801;2.329;48.812;0;0;0
20801;2.328;48.844;0;1;0
20810;2.328;48.873;0;1;0
20801;2.303;50.723;1;1;1
20801;2.328;48.881;0;1;0
20810;2.329;48.748;1;1;1
20810;2.328;48.845;1;0;0
20801;2.328;48.87;0;0;0
20801;2.328;48.866;1;0;1
20810;2.328;48.875;0;1;1
20801;2.329;48.813;1;1;1
20801;2.329;48.813;0;0;0
20801;2.329;48.813;0;0;0
20820;2.303;50.723;1;1;0
20820;2.328;48.832;1;1;1
20801;2.315;49.874;0;1;0
20801;2.328;48.874;0;0;0
20820;2.328;48.844;1;0;0
20801;2.328;48.873;0;0;0
20801;2.328;48.875;0;0;0
20810;2.328;48.842;1;0;0
20810;2.328;48.87;1;1;0
20801;2.328;48.895;0;0;0
20810;2.328;48.895;0;1;0
20801;2.328;48.844;0;0;0
20801;2.328;48.842;0;0;0
20801;2.328;48.901;1;1;1
20810;2.328;48.846;1;1;1
20820;2.328;48.874;1;1;1
20820;2.328;48.89;1;1;1
20801;2.328;48.885;1;1;1
20820;2.328;48.892;1;1;1
20801;2.329;48.846;1;1;1
20810;2.328;48.868;1;0;0
20820;2.328;48.873;1;0;1
20810;2.328;48.874;1;1;1
20810;2.329;48.83;1;0;0
20820;2.328;48.901;1;1;1
20820;2.329;48.846;1;1;1
20815;2.329;48.832;0;1;0
20820;2.329;48.844;1;1;1
20810;2.328;48.865;0;0;1
20801;2.329;48.818;0;0;0
20801;2.329;48.822;1;1;0
20815;2.328;48.885;0;1;1
20810;2.328;48.9;1;1;1
20810;2.328;48.867;1;0;0
20810;2.329;48.817;1;1;1
20820;2.329;48.841;1;0;0
20801;2.328;48.893;0;1;1
20810;2.328;48.94;1;1;1
20801;2.329;48.831;0;0;0
20810;2.329;48.831;1;0;0
20810;2.328;48.872;0;1;0
20810;2.329;48.832;1;1;1
20810;2.329;48.869;0;1;0
20815;2.328;48.874;0;1;1
20820;2.329;48.831;1;0;0
20801;2.328;48.897;0;0;0
20820;2.329;48.824;1;1;1
20820;2.329;48.852;1;1;1
20820;2.329;48.861;1;1;1
20801;2.329;48.873;0;0;0
20810;2.328;48.896;1;0;0
20801;2.329;48.852;1;1;1
20801;2.329;48.831;1;1;1
20820;2.329;48.873;1;1;1
20810;2.329;48.824;1;1;1
20820;2.327;48.988;1;1;1
20801;2.332;48.607;1;1;1
20810;2.33;48.752;1;1;1
20810;2.329;48.866;1;0;0
20810;2.328;48.934;1;1;1
20820;2.329;48.874;1;1;1
20810;2.329;48.824;0;1;0
20815;2.328;48.893;0;1;1
20810;2.303;50.769;1;1;0
20815;2.328;48.901;0;1;1
20820;2.328;48.926;1;1;1
20801;2.329;48.824;0;0;0
20820;2.328;48.897;1;0;0
20801;2.328;48.925;0;0;0
20815;2.327;48.989;0;1;1
20801;2.33;48.804;0;0;0
20801;2.327;48.989;1;1;1
20810;2.33;48.804;1;0;0
20820;2.328;48.925;1;1;1
20801;2.329;48.87;0;1;0
20810;2.329;48.842;0;1;1
20820;2.329;48.87;1;1;1
20810;2.329;48.87;1;1;0
20820;2.329;48.87;1;0;0
20801;2.33;48.831;0;0;0
20801;2.33;48.829;1;1;1
20820;2.328;48.964;1;1;1
20820;2.329;48.87;1;0;0
20820;2.329;48.872;0;1;1
20810;2.329;48.87;1;1;1
20810;2.329;48.872;1;1;1
20801;2.329;48.853;0;0;0
20820;2.329;48.87;1;0;0
20801;2.329;48.869;0;0;0
20801;2.329;48.87;0;0;0
20820;2.329;48.87;1;0;0
20815;2.33;48.841;0;1;0
20820;2.329;48.868;1;1;1
20820;2.329;48.872;1;1;1
20820;2.329;48.885;1;1;1
20810;2.329;48.885;1;1;1
20815;2.331;48.762;0;1;1
20820;2.33;48.864;1;1;1
20801;2.33;48.864;0;0;0
20801;2.33;48.842;0;1;0
20801;2.33;48.844;0;1;0
20810;2.33;48.847;1;1;1
20801;2.33;48.856;0;1;0
20815;2.331;48.79;0;1;0
20810;2.329;48.876;1;1;1
20801;2.33;48.859;0;1;0
20801;2.33;48.873;0;0;0
20810;2.328;48.955;1;1;1
20801;2.33;48.858;0;1;0
20820;2.329;48.934;1;1;1
20801;2.329;48.934;1;1;1
20820;2.395;43.185;1;1;1
20820;2.33;48.876;1;1;1
20801;2.33;48.838;0;0;0
20810;2.396;43.185;1;1;1
20801;2.33;48.842;0;1;0
20810;2.33;48.868;1;1;0
20801;2.33;48.876;0;0;0
20820;2.33;48.816;1;1;1
20810;2.33;48.867;1;0;0
20810;2.33;48.816;0;1;0
20820;2.33;48.87;1;1;0
20820;2.33;48.839;1;0;0
20810;2.33;48.839;1;0;0
20810;2.329;48.892;0;1;0
20810;2.33;48.874;1;1;0
20801;2.33;48.879;1;1;1
20815;2.301;51.018;0;1;1
20810;2.316;49.902;0;1;1
20820;2.333;48.659;1;1;1
20801;2.317;49.829;1;1;1
20810;2.317;49.829;1;1;1
20801;2.331;48.764;1;1;1
20810;2.329;48.964;1;1;1
20820;2.33;48.848;1;1;1
20801;2.33;48.868;0;0;0
20801;2.33;48.85;0;1;0
20810;2.33;48.864;1;1;1
20801;2.33;48.869;1;1;1
20801;2.329;48.94;1;1;1
20810;2.331;48.772;0;1;1
20810;2.33;48.864;0;0;1
20801;2.33;48.864;1;1;1
20820;2.318;49.829;1;1;1
20815;2.318;49.829;0;1;1
20801;2.33;48.851;0;0;0
20820;2.33;48.866;1;1;1
20801;2.331;48.84;1;1;1
20820;2.317;49.902;1;1;1
20801;2.33;48.871;0;0;0
20801;2.329;48.948;1;1;1
20810;2.329;48.948;1;1;1
20801;2.33;48.896;1;1;1
20801;2.33;48.871;0;0;0
20815;2.33;48.895;0;1;1
20810;2.331;48.851;1;0;0
20810;2.331;48.851;0;1;0
20820;2.331;48.851;1;0;0
20801;2.331;48.851;0;1;0
20801;2.325;49.318;1;1;1
20810;2.331;48.848;0;1;0
20815;2.331;48.838;0;1;1
20801;2.331;48.838;1;1;1
20801;2.331;48.849;0;0;0
20820;2.396;43.265;1;1;1
20810;2.396;43.265;1;1;1
20815;2.396;43.265;0;1;1
20801;2.331;48.873;0;1;0
20815;2.317;49.91;0;1;1
20815;2.331;48.88;0;1;1
20810;2.332;48.762;1;1;1
20810;2.331;48.869;0;1;1
20820;2.332;48.762;1;1;1
20801;2.331;48.869;0;0;0
20801;2.331;48.857;0;1;0
20815;2.331;48.855;0;1;1
20810;2.331;48.874;1;1;1
20801;2.331;48.834;0;0;0
20810;2.331;48.855;1;1;1
20820;2.332;48.834;1;0;0
20801;2.331;48.876;0;1;0
20810;2.33;48.928;1;1;1
20801;2.331;48.865;0;1;0
20810;2.331;48.863;1;1;1
20820;2.332;48.836;1;1;1
20801;2.331;48.855;1;1;1
20801;2.332;48.841;0;1;1
20820;2.331;48.88;1;0;0
20820;2.331;48.855;1;1;1
20820;2.331;48.874;0;1;1
20810;2.331;48.873;1;0;0
20801;2.318;49.888;1;1;1
20801;2.332;48.836;1;1;1
20810;2.332;48.833;1;0;0
20810;2.332;48.833;1;0;0
20820;2.332;48.81;1;1;1
20801;2.331;48.866;0;1;0
20801;2.332;48.841;0;1;0
20810;2.331;48.893;1;1;1
20810;2.318;49.888;1;1;1
20801;2.332;48.827;0;1;0
20810;2.331;48.871;1;0;0
20801;2.331;48.893;1;1;1
20820;2.332;48.828;1;1;1
20815;2.331;48.869;0;1;1
20801;2.331;48.904;1;1;1
20820;2.331;48.874;1;1;1
20801;2.332;48.873;0;0;0
20820;2.382;44.599;1;0;0
20820;2.332;48.864;1;1;1
20801;2.332;48.873;1;1;1
20820;2.331;48.913;1;1;1
20820;2.331;48.906;1;1;1
20801;2.332;48.87;0;0;0
20810;2.331;48.906;1;0;0
20820;2.318;49.889;1;1;1
20810;2.332;48.874;0;0;1
20820;2.332;48.87;1;0;0
20810;2.332;48.876;1;0;0
20801;2.332;48.874;0;0;0
20810;2.332;48.869;1;0;0
20820;2.331;48.906;1;0;0
20801;2.326;49.294;0;1;1
20820;2.322;49.67;1;1;1
20810;2.322;49.67;1;1;1
20801;2.312;50.373;1;1;0
20801;2.332;48.906;0;0;0
20801;2.332;48.869;0;1;0
20820;2.331;48.947;1;1;1
20801;2.332;48.871;0;0;0
20801;2.318;49.908;1;1;1
20801;2.332;48.876;0;0;0
20810;2.319;49.882;0;1;1
20810;2.333;48.787;1;1;1
20810;2.333;48.834;1;0;0
20801;2.332;48.868;0;1;0
20820;2.332;48.868;1;1;1
20801;2.332;48.864;1;1;0
20801;2.333;48.849;0;0;0
20801;2.332;48.861;0;0;0
20810;2.332;48.882;1;1;1
20801;2.332;48.868;0;1;1
20820;2.332;48.876;1;0;0
20810;2.383;44.599;1;1;1
20801;2.383;44.599;1;1;0
20801;2.332;48.873;0;0;0
20820;2.333;48.826;1;1;1
20801;2.333;48.833;0;0;0
20820;2.333;48.843;1;1;1
20820;2.332;48.883;1;0;0
20820;2.327;49.317;1;1;1
20810;2.327;49.317;1;1;1
20801;2.333;48.834;0;1;1
20820;2.333;48.832;1;0;0
20815;2.333;48.818;0;1;1
20810;2.334;48.767;0;1;0
20801;2.333;48.871;0;1;0
20801;2.332;48.883;0;0;0
